company_name,job_title,career_level,deadline,apply_url,tech_stacks,requirements,preferences,responsibilities,team_culture,benefits
패스트레인(여신티켓),백엔드 개발자 (Java/Spring) 7년 이상,경력 7-14년,상시채용,https://www.wanted.co.kr/wd/328033,"Java, Spring Boot, MySQL, Redis, AWS, Docker, RDBMS, ORM, GCP, Kubernetes, Restful API","• Java 기반 백엔드 개발 경력 7년 이상
• Spring Boot 기반 서비스 개발 경험
• RDBMS(MySQL) 및 ORM(JPA/Hibernate) 활용 경험
• REST API 설계 능력
• 대규모 트래픽 또는 서비스 운영 경험 (규모와 무관하나 실전 장애/성능 이슈 해결 경험 중시)
• 기본적인 배포·운영 파이프라인(CI/CD)에 대한 이해
• 문제를 주도적으로 해결하고, 빠르게 실행하며, 팀과 열린 소통이 가능한 분",공고문 내 명시 없음,"• Java/Spring 기반 서비스의 신규 기능 개발 및 고도화
• 성장 단계의 시스템 아키텍처 설계 및 리팩토링 주도
• RESTful API 및 내부 서비스 연동 구조 설계
• 데이터 모델링, 성능 최적화, 장애 대응 등 백엔드 전반 책임
• 제품/기획/디자인/프론트엔드와 긴밀하게 협업해 문제 해결
• 서비스 운영 자동화 및 DevOps 환경 개선 참여
• 기술적 의사결정 및 개발 문화 개선 기여",여신티켓은 모두가 즐겁게 일하는 회사를 만들어 가기 위해 오늘도 노력합니다.,"• 식대지원
• 건강검진지원
• 편의시설"
누아,백엔드 개발자 (Spring Framework),경력 5-15년,상시채용,https://www.wanted.co.kr/wd/215761,"AWS, HTTP, Docker, Spring Framework, Kubernetes","• Spring Framework 기반 개발 경력 5년 이상 혹은 그에 준하는 경력
• HTTP/REST API 설계에 대한 이해와 구현 경험
• Docker, Kubernetes 사용 경험
• AWS 기반 서비스 개발/운영 경험",공고문 내 명시 없음,"• B2C/B2B 서비스 설계 및 백엔드 개발
• 서비스 리팩토링 및 성능 개선","• 인공지능 기술을 활용해 기존 여행업의 비효율을 개선
• 기술의 혁신성과 성장 가능성을 인정받은 팀","• 합격보상: 지원자, 추천인 각 현금 50만원
• 건강검진지원
• 워크샵"
미리디,Node.js 개발자 (AI Agent),경력 5-7년,2026.06.05,https://www.wanted.co.kr/wd/359674,"Node.js,NestJS,AWS,MongoDB","• 백엔드 서비스를 5년 이상 설계·운영해 오신 분 (Node.js/NestJS 또는 그에 준하는 스택)
• Claude, Codex 등 LLM 기반 도구를 일상적으로 활용해 본인의 워크플로우에 통합한 경험이 있고, LLM의 작동 방식과 한계(비결정성·context window·hallucination 등)를 운영 관점에서 이해하고 계신 분
• 비동기 작업 큐 기반 시스템(BullMQ/SQS/Kafka 등)의 처리량·장애 시나리오를 직접 설계·튜닝해보신 분
• NoSQL(MongoDB/DocumentDB) 환경에서 스키마·인덱스 의사결정을 주도하고 그 결과를 책임져보신 분
• 프로덕션 장애 상황에서 APM/로그/메트릭으로 원인을 추적하고, 재발 방지를 시스템 레벨에서 풀어보신 분
• AWS 운영 환경에서 비용/성능/안정성 트레이드오프를 고민하며 의사결정해보신 분",공고문 내 명시 없음,"• AI팀과 협업하는 메인 개발자로서 AI팀이 선정한 모델/프롬프트 R&D 결과물을 AI 모듈로서 직접 구현·개선하고, 기존 합성 파이프라인에 통합하여 production 환경에서 운영합니다.
• LLM 기반 워크로드의 fallback / recovery / 비용 / 지연시간 / 회귀 검증 등, 비결정성에서 오는 운영 이슈를 시스템 설계로 흡수합니다.
• AI 모듈의 입력·출력 품질을 정량적으로 측정하는 평가 체계를, 합성팀이 이미 운영 중인 회귀 테스트 인프라 위에서 함께 진화시킵니다.
• 매일 들어오는 수백만 건의 합성 요청을 안정적으로 흘려보내기 위해 고가용성 분산 큐 시스템을 함께 설계·개선합니다.
• Datadog APM/메트릭과 OpenSearch 로그 위에서 실서비스 데이터 기반으로 의사결정합니다.","• 합성팀은 미리캔버스 사용자의 디자인 결과물을 이미지·PDF·영상으로 변환하는 렌더링 파이프라인을 운영하는 팀입니다.
• 매일 수백만 건의 렌더링 요청을 NestJS 기반 풀스택으로 안정적으로 처리하는 팀입니다.","• 합격보상: 지원자, 추천인 각 현금 50만원
• 사내동호회
• 일·가정 양립
• 커피·스낵바
• 식대지원
• 수평적조직
• 보너스
• 유연근무"
코딧(CODITCorp.),"백엔드 개발자 (Node.js, 2년 이상)",경력 2-4년,상시채용,https://www.wanted.co.kr/wd/199386,"Node.js, Express, Typescript, MySQL, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","• Nodejs, Express를 이용한 백엔드 개발 경험 2년 이상 (신입 지원 불가)
• MySQL(또는 RDBMS)을 이용한 비즈니스 로직 개발 경험
• Javascript(ES6 이상), Typescript, Python 개발 능력 보유",공고문 내 명시 없음,"• 코딧 플랫폼 및 생성형 AI 기반의 대화형 정책 및 규제 챗봇 ChatCODIT을 개발합니다.
• Node.js, Express 와 Typescript를 이용하여 코딧 API 서버를 구현하고, 기능 개발 및 유지보수 업무를 하게 됩니다.
• Node.js와 ES6를 이용하여 알림 서버를 구현하고, 기능 개발 및 유지보수 업무를 하게 됩니다.
• 각종 법령 및 규제와 관련하여 수집된 데이터를 ELK와 연동하여 API 서버를 구현합니다.
• AWS의 여러 서비스를 이용하여 서버를 구성하고 관리하게 됩니다.","• 스프린트 단위로 업무 진행 및 리뷰
• 사내 스터디와 다양한 교육 프로그램 지원","• 자유로운휴가
• 커피·스낵바
• 보너스
• 장비지원
• 편의시설
• 스톡옵션
• 인원 급성장
• 식대지원
• 매쉬업벤처스 투자기업
• AI 선도 기업"
코딧(CODITCorp.),"시니어 백엔드 개발자 (Node.js, 5년 이상)",경력 5-10년,상시채용,https://www.wanted.co.kr/wd/46260,"Node.js, Typescript, Javascript(ES6 이상), Python, MySQL, PyTorch, Redis, Docker, ElasticSearch, Kubernetes, Apache Airflow","Nodejs를 이용한 백엔드 개발 경험 5년 이상 (신입 지원 불가)
ELK를 이용하여 데이터 인덱싱 또는 API 연동 경험
Javascript(ES6 이상), Typescript, Python 개발 능력 보유",공고문 내 명시 없음,"Node.js와 Typescript를 이용하여 코딧 API 서버를 구현하고, 기능을 추가 및 유지보수 업무를 하게 됩니다.
Node.js와 ES6를 이용하여 알림 서버를 구현하고 기능 추가 및 유지보수 업무를 하게 됩니다.
백엔드팀의 팀원들을 매니징하며 팀을 리딩합니다.
각종 법령 및 규제와 관련하여 수집된 데이터를 ELK와 연동하여 API 서버를 구현합니다.
AWS의 여러 서비스를 이용하여 서버를 구성하고 관리하게 됩니다.","스프린트 단위로 업무 진행 및 리뷰
사내 스터디와 다양한 교육 프로그램 지원","자유로운휴가
커피·스낵바
보너스
장비지원
편의시설
스톡옵션
식대지원
인원 급성장
매쉬업벤처스 투자기업
AI 선도 기업"
시놀,Flutter/Node.js 풀스택 앱 개발자,경력 4-10년,상시채용,https://www.wanted.co.kr/wd/282728,"Flutter, Node.js","• 컴퓨터 공학 또는 관련 분야 학사 학위 이상
• 관련 기술 스택을 활용한 4년 이상의 개발 경험
• 모바일 및 웹 애플리케이션 개발에 대한 깊은 이해",공고문 내 명시 없음,"• Flutter 및 Node.js를 활용한 모바일 및 웹 애플리케이션 개발 (둘 중 하나의 강점 필요)
• 프로젝트 요구사항 분석 및 기술적 해결책 제안
• 팀원들과의 협업을 통한 프로젝트 진행 및 문제 해결",공고문 내 명시 없음,"• 자기계발지원
• 커피·스낵바
• 건강검진지원
• 휴가비
• 편의시설
• 보너스
• 식대지원
• 스톡옵션"
페칭,글로벌 패션 커머스 주니어 Node.js 백엔드 개발자 (병역특례 가능),신입,공고문 내 명시 없음,https://www.wanted.co.kr/wd/234680,"Node.js, TypeScript, Nest.js, MySQL, AWS RDS, ECS, Elastic Cloud, RabbitMQ, Docker, Next.js, React Native","운영체제, 네트워크, DB, 자료구조, 알고리즘 등 CS 기초 지식 보유 및 실무 적용 가능자
JS / Python / Java / Go 등 서버 개발 언어 1개 이상 능숙한 분
Nest.js, Django, FastAPI, Spring 등 웹 프레임워크 중 1개 이상 활용 경험
RDBMS(MySQL, MariaDB) 및 NoSQL 사용 경험 보유자
Git, SVN 등 버전 관리 도구 사용 경험
웹/앱 기반 서비스의 백엔드 시스템 개발 실무 경험
주어진 업무를 넘어 능동적으로 문제 정의와 해결에 참여할 수 있는 분",공고문 내 명시 없음,"Node.js 기반 API 서버 개발 및 운영
Node.js 기반 크롤러 개발 및 유지보수
관리자 페이지(Admin) 백엔드 개발
AWS 인프라 환경 구축 및 운영 관리",공고문 내 명시 없음,"병역특례 지원 가능
합격보상: 지원자, 추천인 각 현금 50만원"
닥커넥트,백엔드 개발자(2년차 이상 / node.js / devOps),경력 2-7년,상시채용,https://www.wanted.co.kr/wd/353634,"Node.js, TypeScript, AWS, DevOps, Docker","백엔드 개발 경력 2년 이상 (3년 이상 우대)
TypeScript & Node.js 실무 개발 경험
RDB 설계 및 ORM(Prisma 등) 활용 경험
AWS 클라우드 환경에서의 인프라 구축 및 운영 경험
Docker 기반 개발 및 배포 경험
AI 코딩 도구(Cursor, Claude, ChatGPT 등)를 실무에 활용하거나 적극 도입 의지가 있는 분
문서화와 꼼꼼한 코드 리뷰를 중요하게 생각하는 분
스스로 문제를 정의하고 개선 방향을 제안할 수 있는 분",공고문 내 명시 없음,"Node.js / TypeScript 기반 API 서버 개발 및 성능 최적화
Prisma ORM을 활용한 데이터베이스 설계 및 쿼리 최적화
LLM API 연동을 통한 AI 기능 백엔드 개발 (진료 기록 요약, 환자설명문 자동생성, AI 의뢰서, AI 콜봇 연동 등)
AWS 기반 클라우드 인프라 설계 및 운영 (EC2, S3, RDS 등)
Docker 컨테이너 환경 구축 및 CI/CD 파이프라인 관리
Legacy DB(MSSQL)에서 PostgreSQL로의 마이그레이션
심평원 EDI 청구, 팝빌 SMS 등 의료·공공 외부 API 연동 및 유지보수
서비스 안정성을 위한 모니터링 및 장애 대응
AI 코딩 에이전트(Cursor, Claude 등)를 활용한 개발 생산성 극대화","소규모 팀인 만큼 넓은 영역을 직접 경험할 수 있고, AI 코딩 도구를 전사적으로 활용해 생산성을 높이는 방식으로 일합니다.","합격보상: 지원자, 추천인 각 현금 50만원"
페칭,글로벌 패션 커머스 Node.js 백엔드 개발자 (병역특례 가능),경력 4년 이상,공고문 내 명시 없음,https://www.wanted.co.kr/wd/139191,"Node.js, TypeScript, Nest.js, MySQL, AWS RDS, ECS, Elastic Cloud, RabbitMQ, Docker, Next.js, React Native","4년 이상의 Node.js 백엔드 개발 경력
CS 기초 지식(운영체제, 네트워크, DB, 자료구조, 알고리즘 등) 보유 및 실무 적용 가능
Nest.js, Django, Spring 등 웹 프레임워크 경험 보유
웹/앱 서비스의 실제 백엔드 시스템 설계 및 개발 경험
AWS 기반의 인프라 구성 및 운영 경험 (RDS, ECS 등)
MySQL(MariaDB), NoSQL 등 데이터베이스 설계/운용 경험
Git, SVN 등 버전 관리 시스템 사용 경험
Docker 컨테이너 환경에서의 개발 경험
협업 도구 사용 및 다양한 팀과의 원활한 커뮤니케이션 능력
주어진 목표를 넘어 능동적으로 문제를 정의하고 해결하는 자세",공고문 내 명시 없음,"Node.js 기반 API 서버 개발 및 운영
Nest.js + TypeScript 환경에서의 비즈니스 로직 설계
Node.js 기반 웹 크롤러 개발 및 유지보수
관리자(Admin) 페이지 및 내부 서비스 백엔드 개발
AWS 인프라 환경 구성 및 운영 자동화
시스템 안정성과 확장성을 고려한 구조 설계 및 개선",공고문 내 명시 없음,"병역특례 지원 가능
합격보상: 지원자, 추천인 각 현금 50만원
건강검진지원
커피·스낵바
임직원할인
유망산업"
문토,Node.js 개발자,신입·경력,2026.05.11,https://www.wanted.co.kr/wd/260088,"Node.js, NestJS, Prisma, TypeScript, React, Next.js, Flutter, Dart, PostgreSQL, Redis, MongoDB, AWS EC2, ECS, S3, CloudFront, RDS, Lambda, GitHub, Github Actions, Docker, Fastlane","• 개발 경력 2년 이상 혹은 이에 준하는 경험을 가지고 계신 분
• 새로운 개발 언어, 기술, 환경에 거부감 없이 유연하게 적응하시는 분
• 개발자로서 자기계발 노력을 계속하시는 분
• 컴퓨터공학 및 관련 전공을 하신 분",공고문 내 명시 없음,"• 문토 서비스 개발 및 운영·관리
• AWS를 통한 배포
• Node.js, NestJS, Prisma ORM을 사용한 서비스 백엔드 개발
• 데이터베이스 설계 및 관리
• RESTful API 설계 및 개발
• AWS, EC2, ECS, S3, Lambda 등의 인프라 관리
• 서버 성능 최적화 및 모니터링","• 실전 경험 중심
• 빠르게 성장하는 스타트업 환경
• 적극적인 코드리뷰 문화로 함께 성장
• 신규 입사자를 위한 1:1 멘토링 진행
• 기술적 제안은 직책/연차 관계없이 환영
• 실험해보고 싶은 기술은 팀과 논의 후 빠르게 테스트·도입","• 합격보상: 지원자, 추천인 각 현금 50만원
• 자기계발 지원
• 워크샵"
선데이띵커,풀스택 Nodejs 개발자,경력 1-10년,상시채용,https://www.wanted.co.kr/wd/159691,"JavaScript, TypeScript, Next.js, AWS","• Next.js 등의 JavaScript 및 TypeScript 기반 웹 프론트엔드 개발 경험
• AWS 등 클라우드 환경 경험
• HTTP, 캐시, API, WebSocket등 전반에 대한 이해",공고문 내 명시 없음,"• 판다랭크 웹 프론트엔드를 설계하고 개발
• 사용자에게 도움이 되는 데이터를 쉽고 빠르게 전달하는 UI 구축
• 데이터를 수집하고 가공하며 전달하는 전반적인 구조를 고려한 기능 개발","• '누구나 N잡러' '다양한 형태의 경제활동'을 가능하게 하는 일
• 데이터의 주권이 개인에게 돌아가야 한다고 믿음","• 합격보상: 지원자, 추천인 각 현금 50만원
• 커피·스낵바
• 자기계발지원
• 식대지원
• 연봉 업계평균이상
• 인원 급성장"
제너레잇,Python Algorithm Engineer (파이썬 개발자),경력 3-10년,상시채용,https://www.wanted.co.kr/wd/357677,"Python, Shapely, Numpy, NetworkX, Scipy, Rust, C/C++, Django, Celery, RabbitMQ","• Python 개발 능력과 자료 구조에 대한 이해
• 평면 기하에 대한 이해가 있고, 이와 관련된 알고리즘 풀이 능력
• 새로운 기술에 호기심이 많고, 새로운 것을 습득하여 업무에 적용할 수 있음",공고문 내 명시 없음,"• Python 패키지를 활용한 데이터 처리 및 기하 연산 기능 개발
• 공간/도형 문제 해결을 위한 알고리즘 구현 및 개선
• 고성능 연산 기능 개발 지원
• 파이썬 엔진 서버 유지보수 및 개발","• 프로덕트 기획자, 인공지능 개발자, 소프트웨어 개발자, 컴퓨테이셔널 디자이너, 건축 디자이너 및 UIUX 디자이너로 구성된 팀","• 합격보상: 지원자, 추천인 각 현금 50만원"
